,user_id,count,mean,std,min,25%,50%,75%,max
1145,43752,1.0,263.44,,263.44,263.44,263.44,263.44,263.44
1146,43913,1.0,3924.63,,3924.63,3924.63,3924.63,3924.63,3924.63
1147,44038,1.0,412.64,,412.64,412.64,412.64,412.64,412.64
1148,44075,1.0,248.57,,248.57,248.57,248.57,248.57,248.57
1149,44092,1.0,255.48,,255.48,255.48,255.48,255.48,255.48
1150,44150,1.0,263.45,,263.45,263.45,263.45,263.45,263.45
1151,44188,1.0,478.8,,478.8,478.8,478.8,478.8,478.8
1152,44266,1.0,316.06,,316.06,316.06,316.06,316.06,316.06
1153,44280,2.0,115.785,50.0985154470669,80.36,98.0725,115.785,133.4975,151.21
1154,44300,1.0,179.38,,179.38,179.38,179.38,179.38,179.38
1155,44310,1.0,264.77,,264.77,264.77,264.77,264.77,264.77
1156,44344,1.0,448.06,,448.06,448.06,448.06,448.06,448.06
1157,44362,1.0,197.82,,197.82,197.82,197.82,197.82,197.82
1158,44494,1.0,2566.07,,2566.07,2566.07,2566.07,2566.07,2566.07
1159,44507,1.0,3579.82,,3579.82,3579.82,3579.82,3579.82,3579.82
1160,44518,1.0,236.6,,236.6,236.6,236.6,236.6,236.6
1161,44531,3.0,1883.6666666666667,253.11862936839196,1592.36,1800.54,2008.72,2029.3200000000002,2049.92
1162,44550,1.0,369.0,,369.0,369.0,369.0,369.0,369.0
1163,44605,1.0,1859.71,,1859.71,1859.71,1859.71,1859.71,1859.71
1164,44680,1.0,45.27,,45.27,45.27,45.27,45.27,45.27
1165,44835,1.0,1518.14,,1518.14,1518.14,1518.14,1518.14,1518.14
1166,44896,1.0,305.5,,305.5,305.5,305.5,305.5,305.5
1167,44942,1.0,183.74,,183.74,183.74,183.74,183.74,183.74
1168,44953,1.0,297.76,,297.76,297.76,297.76,297.76,297.76
1169,45031,1.0,249.0,,249.0,249.0,249.0,249.0,249.0
1170,45039,1.0,1012.37,,1012.37,1012.37,1012.37,1012.37,1012.37
1171,45249,1.0,1769.1,,1769.1,1769.1,1769.1,1769.1,1769.1
1172,45276,1.0,274.5,,274.5,274.5,274.5,274.5,274.5
1173,45294,1.0,90.28,,90.28,90.28,90.28,90.28,90.28
1174,45300,1.0,264.11,,264.11,264.11,264.11,264.11,264.11
1175,45315,1.0,443.75,,443.75,443.75,443.75,443.75,443.75
1176,45320,1.0,819.09,,819.09,819.09,819.09,819.09,819.09
1177,45350,1.0,359.57,,359.57,359.57,359.57,359.57,359.57
1178,45371,1.0,338.48,,338.48,338.48,338.48,338.48,338.48
1179,45420,1.0,300.58,,300.58,300.58,300.58,300.58,300.58
1180,45464,1.0,2730.46,,2730.46,2730.46,2730.46,2730.46,2730.46
1181,45475,1.0,100.08,,100.08,100.08,100.08,100.08,100.08
1182,45552,1.0,207.89,,207.89,207.89,207.89,207.89,207.89
1183,45556,1.0,378.41,,378.41,378.41,378.41,378.41,378.41
1184,45616,1.0,5.96,,5.96,5.96,5.96,5.96,5.96
1185,45632,1.0,212.27,,212.27,212.27,212.27,212.27,212.27
1186,45682,1.0,398.23,,398.23,398.23,398.23,398.23,398.23
1187,45693,1.0,955.83,,955.83,955.83,955.83,955.83,955.83
1188,45705,1.0,141.85,,141.85,141.85,141.85,141.85,141.85
1189,45717,1.0,413.88,,413.88,413.88,413.88,413.88,413.88
1190,45739,1.0,505.27,,505.27,505.27,505.27,505.27,505.27
1191,45797,2.0,1037.32,226.65600764153592,877.05,957.185,1037.32,1117.455,1197.59
1192,45808,1.0,1826.27,,1826.27,1826.27,1826.27,1826.27,1826.27
1193,45831,1.0,192.36,,192.36,192.36,192.36,192.36,192.36
1194,45904,1.0,3816.19,,3816.19,3816.19,3816.19,3816.19,3816.19
1195,45943,1.0,1762.54,,1762.54,1762.54,1762.54,1762.54,1762.54
1196,45949,1.0,1431.56,,1431.56,1431.56,1431.56,1431.56,1431.56
1197,45953,1.0,559.62,,559.62,559.62,559.62,559.62,559.62
1198,45967,1.0,162.31,,162.31,162.31,162.31,162.31,162.31
1199,46064,1.0,2577.99,,2577.99,2577.99,2577.99,2577.99,2577.99
1200,46161,1.0,305.25,,305.25,305.25,305.25,305.25,305.25
1201,46180,1.0,803.06,,803.06,803.06,803.06,803.06,803.06
1202,46219,1.0,350.39,,350.39,350.39,350.39,350.39,350.39
1203,46249,1.0,11.2,,11.2,11.2,11.2,11.2,11.2
1204,46257,1.0,407.79,,407.79,407.79,407.79,407.79,407.79
1205,46359,1.0,480.53,,480.53,480.53,480.53,480.53,480.53
1206,46361,1.0,244.8,,244.8,244.8,244.8,244.8,244.8
1207,46379,1.0,1138.78,,1138.78,1138.78,1138.78,1138.78,1138.78
1208,46441,1.0,487.01,,487.01,487.01,487.01,487.01,487.01
1209,46455,1.0,395.74,,395.74,395.74,395.74,395.74,395.74
1210,46469,1.0,2152.53,,2152.53,2152.53,2152.53,2152.53,2152.53
1211,46545,1.0,32.89,,32.89,32.89,32.89,32.89,32.89
1212,46579,1.0,243.77,,243.77,243.77,243.77,243.77,243.77
1213,46680,1.0,3759.65,,3759.65,3759.65,3759.65,3759.65,3759.65
1214,46692,1.0,1021.15,,1021.15,1021.15,1021.15,1021.15,1021.15
1215,46724,1.0,199.05,,199.05,199.05,199.05,199.05,199.05
1216,46745,1.0,196.73,,196.73,196.73,196.73,196.73,196.73
1217,46752,1.0,282.92,,282.92,282.92,282.92,282.92,282.92
1218,46771,1.0,268.42,,268.42,268.42,268.42,268.42,268.42
1219,46813,2.0,444.645,13.724942622830905,434.94,439.7925,444.645,449.4975,454.35
1220,46814,1.0,282.36,,282.36,282.36,282.36,282.36,282.36
1221,46876,1.0,240.21,,240.21,240.21,240.21,240.21,240.21
1222,46951,1.0,209.12,,209.12,209.12,209.12,209.12,209.12
1223,46976,1.0,10.05,,10.05,10.05,10.05,10.05,10.05
1224,46987,1.0,10.08,,10.08,10.08,10.08,10.08,10.08
1225,46999,1.0,826.05,,826.05,826.05,826.05,826.05,826.05
1226,47079,1.0,420.73,,420.73,420.73,420.73,420.73,420.73
1227,47105,1.0,20.62,,20.62,20.62,20.62,20.62,20.62
1228,47168,1.0,440.89,,440.89,440.89,440.89,440.89,440.89
1229,47262,1.0,698.72,,698.72,698.72,698.72,698.72,698.72
1230,47303,1.0,1126.56,,1126.56,1126.56,1126.56,1126.56,1126.56
1231,47307,1.0,1243.32,,1243.32,1243.32,1243.32,1243.32,1243.32
1232,47312,1.0,276.85,,276.85,276.85,276.85,276.85,276.85
1233,47326,1.0,319.27,,319.27,319.27,319.27,319.27,319.27
1234,47336,1.0,80.63,,80.63,80.63,80.63,80.63,80.63
1235,47350,1.0,231.3,,231.3,231.3,231.3,231.3,231.3
1236,47362,1.0,281.26,,281.26,281.26,281.26,281.26,281.26
1237,47374,1.0,640.09,,640.09,640.09,640.09,640.09,640.09
1238,47431,1.0,376.67,,376.67,376.67,376.67,376.67,376.67
1239,47545,1.0,380.66,,380.66,380.66,380.66,380.66,380.66
1240,47570,1.0,38.95,,38.95,38.95,38.95,38.95,38.95
1241,47571,1.0,160.89,,160.89,160.89,160.89,160.89,160.89
1242,47575,1.0,542.9,,542.9,542.9,542.9,542.9,542.9
1243,47604,2.0,60.559999999999995,42.836528804281045,30.27,45.415,60.559999999999995,75.705,90.85
1244,47634,1.0,271.63,,271.63,271.63,271.63,271.63,271.63
1245,47677,1.0,72.34,,72.34,72.34,72.34,72.34,72.34
1246,47747,1.0,270.96,,270.96,270.96,270.96,270.96,270.96
1247,47760,1.0,5.3,,5.3,5.3,5.3,5.3,5.3
1248,47822,1.0,3495.33,,3495.33,3495.33,3495.33,3495.33,3495.33
1249,47887,1.0,253.23,,253.23,253.23,253.23,253.23,253.23
1250,47893,1.0,217.01,,217.01,217.01,217.01,217.01,217.01
1251,47894,1.0,65.68,,65.68,65.68,65.68,65.68,65.68
1252,47923,1.0,295.88,,295.88,295.88,295.88,295.88,295.88
1253,47981,1.0,284.32,,284.32,284.32,284.32,284.32,284.32
1254,48060,1.0,1062.91,,1062.91,1062.91,1062.91,1062.91,1062.91
1255,48090,1.0,192.37,,192.37,192.37,192.37,192.37,192.37
1256,48141,1.0,1299.58,,1299.58,1299.58,1299.58,1299.58,1299.58
1257,48203,1.0,65.67,,65.67,65.67,65.67,65.67,65.67
1258,48246,1.0,275.34,,275.34,275.34,275.34,275.34,275.34
1259,48260,1.0,2248.3,,2248.3,2248.3,2248.3,2248.3,2248.3
1260,48310,1.0,754.08,,754.08,754.08,754.08,754.08,754.08
1261,48340,1.0,3488.97,,3488.97,3488.97,3488.97,3488.97,3488.97
1262,48359,1.0,178.53,,178.53,178.53,178.53,178.53,178.53
1263,48388,1.0,209.88,,209.88,209.88,209.88,209.88,209.88
1264,48419,1.0,216.42,,216.42,216.42,216.42,216.42,216.42
1265,48426,2.0,228.66500000000002,19.155522702343575,215.12,221.8925,228.66500000000002,235.4375,242.21
1266,48433,1.0,200.96,,200.96,200.96,200.96,200.96,200.96
1267,48470,1.0,194.01,,194.01,194.01,194.01,194.01,194.01
1268,48486,1.0,356.95,,356.95,356.95,356.95,356.95,356.95
1269,48606,1.0,425.84,,425.84,425.84,425.84,425.84,425.84
1270,48622,1.0,836.05,,836.05,836.05,836.05,836.05,836.05
1271,48817,1.0,507.81,,507.81,507.81,507.81,507.81,507.81
1272,48859,1.0,507.12,,507.12,507.12,507.12,507.12,507.12
1273,48867,1.0,947.25,,947.25,947.25,947.25,947.25,947.25
1274,48874,1.0,58.77,,58.77,58.77,58.77,58.77,58.77
1275,48918,1.0,172.02,,172.02,172.02,172.02,172.02,172.02
1276,48983,1.0,1296.6,,1296.6,1296.6,1296.6,1296.6,1296.6
1277,49052,1.0,1305.58,,1305.58,1305.58,1305.58,1305.58,1305.58
1278,49071,1.0,558.17,,558.17,558.17,558.17,558.17,558.17
1279,49106,7.0,3655.3499999999995,915.9361341818544,1583.22,3914.035,4024.23,4037.43,4077.07
1280,49121,2.0,237.91500000000002,22.295076810811846,222.15,230.0325,237.91500000000002,245.7975,253.68
1281,49135,1.0,253.16,,253.16,253.16,253.16,253.16,253.16
1282,49150,2.0,415.79499999999996,25.74575790300221,397.59,406.6925,415.79499999999996,424.8975,434.0
1283,49349,1.0,203.33,,203.33,203.33,203.33,203.33,203.33
1284,49378,1.0,3079.11,,3079.11,3079.11,3079.11,3079.11,3079.11
1285,49500,1.0,404.09,,404.09,404.09,404.09,404.09,404.09
1286,49508,1.0,2059.37,,2059.37,2059.37,2059.37,2059.37,2059.37
1287,49522,1.0,272.05,,272.05,272.05,272.05,272.05,272.05
1288,49545,1.0,973.01,,973.01,973.01,973.01,973.01,973.01
1289,49562,1.0,1255.62,,1255.62,1255.62,1255.62,1255.62,1255.62
1290,49581,1.0,744.15,,744.15,744.15,744.15,744.15,744.15
1291,49587,1.0,10.19,,10.19,10.19,10.19,10.19,10.19
1292,49625,1.0,292.2,,292.2,292.2,292.2,292.2,292.2
1293,49653,1.0,588.93,,588.93,588.93,588.93,588.93,588.93
1294,49679,1.0,243.11,,243.11,243.11,243.11,243.11,243.11
1295,49854,1.0,2304.48,,2304.48,2304.48,2304.48,2304.48,2304.48
1296,49891,1.0,1922.95,,1922.95,1922.95,1922.95,1922.95,1922.95
1297,49918,1.0,697.47,,697.47,697.47,697.47,697.47,697.47
1298,49996,1.0,132.7,,132.7,132.7,132.7,132.7,132.7
1299,50068,1.0,593.1,,593.1,593.1,593.1,593.1,593.1
1300,50083,1.0,572.9,,572.9,572.9,572.9,572.9,572.9
1301,50105,2.0,2.49,0.09899494936611673,2.42,2.455,2.49,2.525,2.56
1302,50249,1.0,194.65,,194.65,194.65,194.65,194.65,194.65
1303,50329,2.0,10.465,0.23334523779156074,10.3,10.3825,10.465,10.547500000000001,10.63
1304,50360,1.0,988.32,,988.32,988.32,988.32,988.32,988.32
1305,50380,1.0,164.94,,164.94,164.94,164.94,164.94,164.94
1306,50400,1.0,1545.16,,1545.16,1545.16,1545.16,1545.16,1545.16
1307,50407,1.0,261.37,,261.37,261.37,261.37,261.37,261.37
1308,50464,1.0,389.59,,389.59,389.59,389.59,389.59,389.59
1309,50512,1.0,251.63,,251.63,251.63,251.63,251.63,251.63
1310,50599,1.0,621.42,,621.42,621.42,621.42,621.42,621.42
1311,50603,1.0,289.46,,289.46,289.46,289.46,289.46,289.46
1312,50622,1.0,228.9,,228.9,228.9,228.9,228.9,228.9
1313,50643,4.0,573.005,119.67712633025023,454.69,493.015,555.695,635.6850000000001,725.94
1314,50672,2.0,283.335,59.20605078874962,241.47,262.4025,283.335,304.2675,325.2
1315,50673,1.0,463.33,,463.33,463.33,463.33,463.33,463.33
1316,50685,2.0,623.0999999999999,33.70070919135083,599.27,611.185,623.0999999999999,635.015,646.93
1317,50689,1.0,314.08,,314.08,314.08,314.08,314.08,314.08
1318,50699,1.0,4023.15,,4023.15,4023.15,4023.15,4023.15,4023.15
1319,50734,1.0,1604.12,,1604.12,1604.12,1604.12,1604.12,1604.12
1320,50781,1.0,934.62,,934.62,934.62,934.62,934.62,934.62
1321,50852,1.0,412.55,,412.55,412.55,412.55,412.55,412.55
1322,50855,1.0,1058.22,,1058.22,1058.22,1058.22,1058.22,1058.22
1323,50883,1.0,1256.52,,1256.52,1256.52,1256.52,1256.52,1256.52
1324,50964,1.0,80.58,,80.58,80.58,80.58,80.58,80.58
1325,51024,1.0,375.22,,375.22,375.22,375.22,375.22,375.22
1326,51263,1.0,711.49,,711.49,711.49,711.49,711.49,711.49
1327,51271,1.0,100.76,,100.76,100.76,100.76,100.76,100.76
1328,51296,1.0,577.53,,577.53,577.53,577.53,577.53,577.53
1329,51343,1.0,767.32,,767.32,767.32,767.32,767.32,767.32
1330,51397,1.0,286.32,,286.32,286.32,286.32,286.32,286.32
1331,51409,1.0,706.28,,706.28,706.28,706.28,706.28,706.28
1332,51465,1.0,27.6,,27.6,27.6,27.6,27.6,27.6
1333,51512,1.0,280.81,,280.81,280.81,280.81,280.81,280.81
1334,51527,1.0,157.51,,157.51,157.51,157.51,157.51,157.51
1335,51571,1.0,2060.85,,2060.85,2060.85,2060.85,2060.85,2060.85
1336,51595,1.0,366.35,,366.35,366.35,366.35,366.35,366.35
1337,51657,1.0,20.82,,20.82,20.82,20.82,20.82,20.82
1338,51688,1.0,165.95,,165.95,165.95,165.95,165.95,165.95
1339,51776,1.0,503.12,,503.12,503.12,503.12,503.12,503.12
1340,51786,1.0,2033.16,,2033.16,2033.16,2033.16,2033.16,2033.16
1341,51894,1.0,258.03,,258.03,258.03,258.03,258.03,258.03
1342,51896,1.0,593.04,,593.04,593.04,593.04,593.04,593.04
1343,51937,1.0,1224.28,,1224.28,1224.28,1224.28,1224.28,1224.28
1344,52003,1.0,264.85,,264.85,264.85,264.85,264.85,264.85
1345,52022,1.0,426.68,,426.68,426.68,426.68,426.68,426.68
1346,52047,1.0,469.82,,469.82,469.82,469.82,469.82,469.82
1347,52119,1.0,1670.99,,1670.99,1670.99,1670.99,1670.99,1670.99
1348,52129,2.0,619.045,523.3650840952231,248.97,434.0075,619.0450000000001,804.0825,989.12
1349,52201,1.0,1958.23,,1958.23,1958.23,1958.23,1958.23,1958.23
1350,52209,1.0,307.9,,307.9,307.9,307.9,307.9,307.9
1351,52235,1.0,202.54,,202.54,202.54,202.54,202.54,202.54
1352,52243,1.0,70.43,,70.43,70.43,70.43,70.43,70.43
1353,52307,1.0,454.96,,454.96,454.96,454.96,454.96,454.96
1354,52311,1.0,1706.32,,1706.32,1706.32,1706.32,1706.32,1706.32
1355,52339,1.0,1215.26,,1215.26,1215.26,1215.26,1215.26,1215.26
1356,52345,1.0,251.91,,251.91,251.91,251.91,251.91,251.91
1357,52386,1.0,154.98,,154.98,154.98,154.98,154.98,154.98
1358,52403,1.0,155.04,,155.04,155.04,155.04,155.04,155.04
1359,52460,1.0,168.27,,168.27,168.27,168.27,168.27,168.27
1360,52476,1.0,38.54,,38.54,38.54,38.54,38.54,38.54
1361,52488,1.0,178.36,,178.36,178.36,178.36,178.36,178.36
1362,52528,1.0,458.89,,458.89,458.89,458.89,458.89,458.89
1363,52579,1.0,33.38,,33.38,33.38,33.38,33.38,33.38
1364,52582,1.0,866.54,,866.54,866.54,866.54,866.54,866.54
1365,52613,2.0,148.345,95.66447642672802,80.7,114.52250000000001,148.345,182.16750000000002,215.99
1366,52658,1.0,441.6,,441.6,441.6,441.6,441.6,441.6
1367,52694,1.0,415.98,,415.98,415.98,415.98,415.98,415.98
1368,52716,1.0,214.72,,214.72,214.72,214.72,214.72,214.72
1369,52725,1.0,222.19,,222.19,222.19,222.19,222.19,222.19
1370,52740,1.0,809.23,,809.23,809.23,809.23,809.23,809.23
1371,52757,1.0,687.71,,687.71,687.71,687.71,687.71,687.71
1372,52806,1.0,60.52,,60.52,60.52,60.52,60.52,60.52
1373,52854,2.0,1005.435,1300.8572742810795,85.59,545.5125,1005.435,1465.3575,1925.28
1374,52866,1.0,229.79,,229.79,229.79,229.79,229.79,229.79
1375,52900,1.0,20.65,,20.65,20.65,20.65,20.65,20.65
1376,52913,1.0,899.44,,899.44,899.44,899.44,899.44,899.44
1377,52917,1.0,342.15,,342.15,342.15,342.15,342.15,342.15
1378,52932,1.0,366.38,,366.38,366.38,366.38,366.38,366.38
1379,52954,1.0,295.51,,295.51,295.51,295.51,295.51,295.51
1380,52964,1.0,182.17,,182.17,182.17,182.17,182.17,182.17
1381,53039,1.0,484.98,,484.98,484.98,484.98,484.98,484.98
1382,53248,1.0,425.67,,425.67,425.67,425.67,425.67,425.67
1383,53254,1.0,1307.94,,1307.94,1307.94,1307.94,1307.94,1307.94
1384,53380,1.0,2535.05,,2535.05,2535.05,2535.05,2535.05,2535.05
1385,53385,1.0,333.64,,333.64,333.64,333.64,333.64,333.64
1386,53472,1.0,1264.52,,1264.52,1264.52,1264.52,1264.52,1264.52
1387,53501,1.0,642.82,,642.82,642.82,642.82,642.82,642.82
1388,53512,1.0,1381.81,,1381.81,1381.81,1381.81,1381.81,1381.81
1389,53577,1.0,348.85,,348.85,348.85,348.85,348.85,348.85
1390,53657,1.0,767.93,,767.93,767.93,767.93,767.93,767.93
1391,53727,1.0,166.87,,166.87,166.87,166.87,166.87,166.87
1392,53810,1.0,179.77,,179.77,179.77,179.77,179.77,179.77
1393,53818,1.0,228.38,,228.38,228.38,228.38,228.38,228.38
1394,53850,3.0,406.73,111.4574712614637,278.03,374.54499999999996,471.06,471.08000000000004,471.1
1395,53919,1.0,3703.27,,3703.27,3703.27,3703.27,3703.27,3703.27
1396,53987,1.0,80.13,,80.13,80.13,80.13,80.13,80.13
1397,53990,1.0,286.41,,286.41,286.41,286.41,286.41,286.41
1398,54005,1.0,2041.85,,2041.85,2041.85,2041.85,2041.85,2041.85
1399,54010,1.0,365.89,,365.89,365.89,365.89,365.89,365.89
1400,54067,1.0,613.09,,613.09,613.09,613.09,613.09,613.09
1401,54072,1.0,2361.68,,2361.68,2361.68,2361.68,2361.68,2361.68
1402,54080,1.0,182.96,,182.96,182.96,182.96,182.96,182.96
1403,54110,1.0,1132.48,,1132.48,1132.48,1132.48,1132.48,1132.48
1404,54116,1.0,176.55,,176.55,176.55,176.55,176.55,176.55
1405,54118,1.0,343.42,,343.42,343.42,343.42,343.42,343.42
1406,54123,1.0,933.4,,933.4,933.4,933.4,933.4,933.4
1407,54133,1.0,46.62,,46.62,46.62,46.62,46.62,46.62
1408,54212,1.0,1604.21,,1604.21,1604.21,1604.21,1604.21,1604.21
1409,54243,1.0,346.86,,346.86,346.86,346.86,346.86,346.86
1410,54246,1.0,520.77,,520.77,520.77,520.77,520.77,520.77
1411,54276,1.0,1419.01,,1419.01,1419.01,1419.01,1419.01,1419.01
1412,54327,1.0,5.65,,5.65,5.65,5.65,5.65,5.65
1413,54335,1.0,1004.89,,1004.89,1004.89,1004.89,1004.89,1004.89
1414,54339,1.0,272.36,,272.36,272.36,272.36,272.36,272.36
1415,54395,1.0,1293.77,,1293.77,1293.77,1293.77,1293.77,1293.77
1416,54460,1.0,369.34,,369.34,369.34,369.34,369.34,369.34
1417,54468,1.0,219.9,,219.9,219.9,219.9,219.9,219.9
1418,54488,1.0,825.65,,825.65,825.65,825.65,825.65,825.65
1419,54506,1.0,801.18,,801.18,801.18,801.18,801.18,801.18
1420,54528,1.0,665.13,,665.13,665.13,665.13,665.13,665.13
1421,54583,1.0,212.77,,212.77,212.77,212.77,212.77,212.77
1422,54596,1.0,597.48,,597.48,597.48,597.48,597.48,597.48
1423,54632,1.0,217.73,,217.73,217.73,217.73,217.73,217.73
1424,54673,1.0,242.23,,242.23,242.23,242.23,242.23,242.23
1425,54743,1.0,1378.3,,1378.3,1378.3,1378.3,1378.3,1378.3
1426,54781,1.0,392.65,,392.65,392.65,392.65,392.65,392.65
1427,54795,1.0,10.78,,10.78,10.78,10.78,10.78,10.78
1428,54917,1.0,210.77,,210.77,210.77,210.77,210.77,210.77
1429,54920,1.0,1375.23,,1375.23,1375.23,1375.23,1375.23,1375.23
1430,54923,1.0,368.46,,368.46,368.46,368.46,368.46,368.46
1431,54926,1.0,268.76,,268.76,268.76,268.76,268.76,268.76
1432,54947,1.0,471.17,,471.17,471.17,471.17,471.17,471.17
1433,54965,1.0,320.22,,320.22,320.22,320.22,320.22,320.22
1434,54976,1.0,4078.8,,4078.8,4078.8,4078.8,4078.8,4078.8
1435,54983,1.0,372.44,,372.44,372.44,372.44,372.44,372.44
1436,55007,2.0,336.30999999999995,259.4940465598392,152.82,244.565,336.30999999999995,428.05499999999995,519.8
1437,55009,1.0,61.78,,61.78,61.78,61.78,61.78,61.78
1438,55041,1.0,1816.37,,1816.37,1816.37,1816.37,1816.37,1816.37
1439,55088,1.0,2566.54,,2566.54,2566.54,2566.54,2566.54,2566.54
1440,55236,1.0,803.46,,803.46,803.46,803.46,803.46,803.46
1441,55317,1.0,2150.65,,2150.65,2150.65,2150.65,2150.65,2150.65
1442,55384,1.0,195.54,,195.54,195.54,195.54,195.54,195.54
1443,55400,1.0,252.07,,252.07,252.07,252.07,252.07,252.07
1444,55405,1.0,30.53,,30.53,30.53,30.53,30.53,30.53
1445,55432,1.0,1718.59,,1718.59,1718.59,1718.59,1718.59,1718.59
1446,55455,1.0,2232.36,,2232.36,2232.36,2232.36,2232.36,2232.36
1447,55518,1.0,192.7,,192.7,192.7,192.7,192.7,192.7
1448,55520,1.0,1218.52,,1218.52,1218.52,1218.52,1218.52,1218.52
1449,55540,1.0,798.03,,798.03,798.03,798.03,798.03,798.03
1450,55544,2.0,2376.135,529.1492175653292,2001.97,2189.0525000000002,2376.135,2563.2175,2750.3
1451,55556,1.0,200.84,,200.84,200.84,200.84,200.84,200.84
1452,55581,2.0,29.925,18.32113670054345,16.97,23.447499999999998,29.925,36.4025,42.88
1453,55586,1.0,2.23,,2.23,2.23,2.23,2.23,2.23
1454,55588,1.0,1151.2,,1151.2,1151.2,1151.2,1151.2,1151.2
1455,55620,1.0,208.56,,208.56,208.56,208.56,208.56,208.56
1456,55630,3.0,1063.7933333333333,29.451316325986685,1030.48,1052.505,1074.53,1080.4499999999998,1086.37
1457,55733,1.0,363.66,,363.66,363.66,363.66,363.66,363.66
1458,55744,1.0,1188.62,,1188.62,1188.62,1188.62,1188.62,1188.62
1459,55748,1.0,537.96,,537.96,537.96,537.96,537.96,537.96
1460,55838,1.0,262.7,,262.7,262.7,262.7,262.7,262.7
1461,55849,1.0,50.02,,50.02,50.02,50.02,50.02,50.02
1462,55850,1.0,180.39,,180.39,180.39,180.39,180.39,180.39
1463,55918,1.0,709.03,,709.03,709.03,709.03,709.03,709.03
1464,55926,1.0,78.18,,78.18,78.18,78.18,78.18,78.18
1465,55974,1.0,622.1,,622.1,622.1,622.1,622.1,622.1
1466,56008,1.0,646.18,,646.18,646.18,646.18,646.18,646.18
1467,56052,1.0,78.47,,78.47,78.47,78.47,78.47,78.47
1468,56083,1.0,659.54,,659.54,659.54,659.54,659.54,659.54
1469,56087,1.0,3.33,,3.33,3.33,3.33,3.33,3.33
1470,56092,1.0,702.49,,702.49,702.49,702.49,702.49,702.49
1471,56104,1.0,751.51,,751.51,751.51,751.51,751.51,751.51
1472,56139,2.0,1834.7350000000001,1809.224623547336,555.42,1195.0774999999999,1834.7350000000001,2474.3925,3114.05
1473,56145,1.0,310.16,,310.16,310.16,310.16,310.16,310.16
1474,56201,1.0,70.29,,70.29,70.29,70.29,70.29,70.29
1475,56249,1.0,1212.32,,1212.32,1212.32,1212.32,1212.32,1212.32
1476,56273,1.0,310.62,,310.62,310.62,310.62,310.62,310.62
1477,56353,1.0,978.74,,978.74,978.74,978.74,978.74,978.74
1478,56368,1.0,573.72,,573.72,573.72,573.72,573.72,573.72
1479,56384,1.0,247.92,,247.92,247.92,247.92,247.92,247.92
1480,56410,1.0,1234.6,,1234.6,1234.6,1234.6,1234.6,1234.6
1481,56413,1.0,167.75,,167.75,167.75,167.75,167.75,167.75
1482,56432,1.0,94.28,,94.28,94.28,94.28,94.28,94.28
1483,56468,1.0,33.04,,33.04,33.04,33.04,33.04,33.04
1484,56512,1.0,80.74,,80.74,80.74,80.74,80.74,80.74
1485,56539,1.0,3506.8,,3506.8,3506.8,3506.8,3506.8,3506.8
1486,56541,1.0,681.84,,681.84,681.84,681.84,681.84,681.84
1487,56794,1.0,312.33,,312.33,312.33,312.33,312.33,312.33
1488,56854,1.0,272.11,,272.11,272.11,272.11,272.11,272.11
1489,56855,1.0,205.96,,205.96,205.96,205.96,205.96,205.96
1490,56877,9.0,770.6544444444444,187.63760931054782,512.23,600.48,765.33,877.06,1089.67
1491,56920,1.0,562.96,,562.96,562.96,562.96,562.96,562.96
1492,56986,2.0,740.835,36.408928163295336,715.09,727.9625000000001,740.835,753.7075,766.58
1493,57127,1.0,2033.08,,2033.08,2033.08,2033.08,2033.08,2033.08
1494,57128,1.0,1896.07,,1896.07,1896.07,1896.07,1896.07,1896.07
1495,57150,1.0,193.86,,193.86,193.86,193.86,193.86,193.86
1496,57206,1.0,300.88,,300.88,300.88,300.88,300.88,300.88
1497,57220,1.0,253.19,,253.19,253.19,253.19,253.19,253.19
1498,57270,1.0,313.18,,313.18,313.18,313.18,313.18,313.18
1499,57306,1.0,265.99,,265.99,265.99,265.99,265.99,265.99
1500,57319,1.0,29.26,,29.26,29.26,29.26,29.26,29.26
1501,57334,1.0,2.52,,2.52,2.52,2.52,2.52,2.52
1502,57353,1.0,139.64,,139.64,139.64,139.64,139.64,139.64
1503,57356,1.0,571.22,,571.22,571.22,571.22,571.22,571.22
1504,57366,1.0,184.19,,184.19,184.19,184.19,184.19,184.19
1505,57376,1.0,80.41,,80.41,80.41,80.41,80.41,80.41
1506,57385,1.0,324.85,,324.85,324.85,324.85,324.85,324.85
1507,57416,1.0,1762.04,,1762.04,1762.04,1762.04,1762.04,1762.04
1508,57434,1.0,319.48,,319.48,319.48,319.48,319.48,319.48
1509,57564,1.0,20.24,,20.24,20.24,20.24,20.24,20.24
1510,57584,1.0,707.02,,707.02,707.02,707.02,707.02,707.02
1511,57594,3.0,2214.0466666666666,1008.9228880510805,1049.4,1910.395,2771.39,2796.37,2821.35
1512,57787,1.0,452.47,,452.47,452.47,452.47,452.47,452.47
1513,57800,1.0,699.07,,699.07,699.07,699.07,699.07,699.07
1514,57809,1.0,202.29,,202.29,202.29,202.29,202.29,202.29
1515,57879,1.0,1879.6,,1879.6,1879.6,1879.6,1879.6,1879.6
1516,57906,1.0,2503.4,,2503.4,2503.4,2503.4,2503.4,2503.4
1517,57935,1.0,235.03,,235.03,235.03,235.03,235.03,235.03
1518,57945,1.0,330.05,,330.05,330.05,330.05,330.05,330.05
1519,57953,1.0,80.33,,80.33,80.33,80.33,80.33,80.33
